premium,is_available,category,title,rent_price_per_day,image_url,created_at,price,user_id,location,description,condition,quantity,updated_at,for_sale
TRUE,TRUE,Miscellaneous,Office Chair: Ergonomic Swivel Gray Office Chair,0,https://pictures-kenya.jijistatic.com/74342625_MzAwLTMwMC0zYmVjNjM0MmM4.webp,03/05/2025 22:49,19500,12,"Nairobi, Unknown",The Ergonomic Swivel Gray Office Chair is a modern and comfortable seating solution designed for...,Brand New,5,03/05/2025 22:49,1
FALSE,TRUE,Miscellaneous,5 Seater Pallet Sofa/5 Seater L Shape/ Pallet Seats,933,https://pictures-kenya.jijistatic.com/24883629_MzAwLTEzOS1kMzI2OGYxYWZh.webp,03/05/2025 22:49,28000,12,"Nairobi, Unknown","-3 piece designer 5 seater pallet sofa .
-with cup/bottle holder for extra convinience on both...",Brand New,2,03/05/2025 22:49,0
FALSE,FALSE,Miscellaneous,Pallet 2 Seater Sofa,0,https://pictures-kenya.jijistatic.com/63734989_MzAwLTIyNS0xZDQ3ODE5NmQx.webp,03/05/2025 22:49,12500,14,"Nairobi, Unknown","""Crafted for comfort and style, our rustic-designed 2-seater sofa seamlessly blends timeless...",Brand New,1,03/05/2025 22:49,1
FALSE,TRUE,Miscellaneous,Multipurpose Storage Cabinets /Rack Space Saver,550,https://pictures-kenya.jijistatic.com/71499708_MzAwLTMwMC1kMDgwNmY1N2Qz.webp,03/05/2025 22:49,16500,5,"Nairobi, Unknown","*Multipurpose Storage Cabinets /Rack Space Saver Made of High Quality Rust-Free Steel* 

Sturdy...",Brand New,2,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,*Multipurpose Storage Cabinets,0,https://pictures-kenya.jijistatic.com/71483528_MzAwLTMwMC1mZDE4YjRiYzlk.webp,03/05/2025 22:49,17500,1,"Nairobi, Unknown","*Multipurpose Storage Cabinets /Rack Space Saver Made of High Quality Rust-Free Steel* 
*Price...",Brand New,2,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,Wooden Kitchen Utensils Holder Cutlery,0,https://pictures-kenya.jijistatic.com/72134375_MzAwLTIwMy1lNzZlMzY1Yjli.webp,03/05/2025 22:49,2000,8,"Nairobi, Unknown","Wooden Kitchen Utensils Holder Cutlery 
Material: Solid wood
 Strong and durable
 Unique and elegant",Brand New,3,03/05/2025 22:49,1
FALSE,FALSE,Miscellaneous,Multipurpose Storage Cabinets,566,https://pictures-kenya.jijistatic.com/72413224_MzAwLTMwMC1kMzc3NmFiYjVj.webp,03/05/2025 22:49,17000,11,"Nairobi, Unknown","*Multipurpose Storage Cabinets /Rack Space Saver Made of High Quality Rust-Free Steel* 
Sturdy...",Brand New,4,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,Multifunctional Bamboo Drawer Dividers,100,https://pictures-kenya.jijistatic.com/70436645_MzAwLTMwMC1lNjQxZjFhOTU3.webp,03/05/2025 22:49,3000,8,"Nairobi, Unknown","Sr*Multifunctional Bamboo drawer Dividers
-Made of sustainable organic bamboo material, which is...",Brand New,1,03/05/2025 22:49,0
FALSE,TRUE,Miscellaneous,Office File Cabinet: Lockable Wooden 2-Door File Cabinet,516,https://pictures-kenya.jijistatic.com/74712738_MzAwLTMwMC04MzgzZmFiM2Ri.webp,03/05/2025 22:49,15500,8,"Nairobi, Unknown",An office credenza is a stylish and functional storage furniture piece with a flat surface for...,Brand New,2,03/05/2025 22:49,0
FALSE,TRUE,Miscellaneous,Multipurpose Storage Cabinets /Rack Space Saver,533,https://pictures-kenya.jijistatic.com/73038567_MzAwLTMwMC02YTc3YjZiZTEx.webp,03/05/2025 22:49,16000,8,"Nairobi, Unknown","*Multipurpose Storage Cabinets /Rack Space Saver Made of High Quality Rust-Free Steel* 
*Price...",Brand New,3,03/05/2025 22:49,0
FALSE,TRUE,Miscellaneous,Multifunctional Bamboo Drawer Organizer,0,https://pictures-kenya.jijistatic.com/50593622_MzAwLTMwMC02MTU2OWJlNTA2LTI.webp,03/05/2025 22:49,3220,23,"Nairobi, Unknown",#NAME?,Brand New,5,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,LED Sport Stage Light,0,https://pictures-kenya.jijistatic.com/65316440_MzAwLTQwMC01YmMzMWFiYmIw.webp,03/05/2025 22:49,18500,14,"Nairobi, Unknown","Equipped with a powerful LED light source and a high-speed motor, the Single Head Shaker creates an...",Brand New,2,03/05/2025 22:49,1
TRUE,TRUE,Miscellaneous,Full Colour Laser Light,1500,https://pictures-kenya.jijistatic.com/65335210_MzAwLTQwMC00MjUwZTZkYzZm.webp,03/05/2025 22:49,45000,8,"Nairobi, Unknown","This advanced laser light system is designed to transform any space into a captivating environment,...",Brand New,3,03/05/2025 22:49,0
TRUE,FALSE,Miscellaneous,Single Head Shaker Stage Light,766,https://pictures-kenya.jijistatic.com/65333688_MzAwLTMwMC0zM2RkNWRlYTZj.webp,03/05/2025 22:49,23000,20,"Nairobi, Unknown","Introducing the Single Head Shaker Stage Light, your go-to solution for adding excitement and flair...",Brand New,3,03/05/2025 22:49,0
TRUE,FALSE,Miscellaneous,LED RGB Wireless Bluetooth Speaker Light Bulb,41,https://pictures-kenya.jijistatic.com/52514118_MzAwLTMwMC05ZTExNzVlNTcz.webp,03/05/2025 22:49,1250,20,"Nairobi, Unknown","♫【Multi Applications】The LED wireless light bulb speaker with standard E27 base, you can use it as a...",Used,5,03/05/2025 22:49,0
TRUE,FALSE,Miscellaneous,JBL Partybox Stage 320 Speaker New Sealed in a Shop,0,https://pictures-kenya.jijistatic.com/71209346_MzAwLTQwMC1mNDQ1YjM1MWE0.webp,03/05/2025 22:49,59499,13,"Nairobi, Unknown","JBL PartyBox Stage 320 | Portable party speaker with wheels
Transform any space, inside or outdoors,...",Brand New,1,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,"LG ON7 XBOOM 1000W Hi-Fi, Super Bass Boost",1816,https://pictures-kenya.jijistatic.com/62821745_MzAwLTQyNy0yNjFkNWJmMTY2.webp,03/05/2025 22:49,54500,3,"Nairobi, Unknown","Super Bass Boost - Powerful Sound the Party Will Feel
Multi-Colour Lighting - Light Up the Dance...",Brand New,1,03/05/2025 22:49,0
FALSE,FALSE,Miscellaneous,Color Changing RGB Strip Lights With App Control Bluetooth,60,https://pictures-kenya.jijistatic.com/68353309_MzAwLTMwMC02MTU1NDgxZGU3.webp,03/05/2025 22:49,1800,1,"Nairobi, Unknown",Music Sync Mode: Let your LED light strips dance to the beat in real-time.Perfect for birthday...,Used,4,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,JBL Partybox 310 - Portable Party Speaker - Black,0,https://pictures-kenya.jijistatic.com/71162126_MzAwLTQwMC1hOThmOWU1NzQ5.webp,03/05/2025 22:49,61700,6,"Nairobi, Unknown","Huge sound, dazzling lights and unbelievable power set this speaker apart from the crowd. The JBL...",Brand New,1,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,Dancing Girl Toy,0,https://pictures-kenya.jijistatic.com/63484827_MzAwLTMwMC0zNWUyNDc3NjAw.webp,03/05/2025 22:49,1500,18,"Nairobi, Unknown","Dancing Princess Barbie Girl Robot with 3D Musical Light Doll
Dancing Rotating Musical. . Battery...",Used,2,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,Smart Bluetooth G-Speaker,0,https://pictures-kenya.jijistatic.com/67630850_MzAwLTMwMC03M2NlOTFiZjZk.webp,03/05/2025 22:49,3000,16,"Nairobi, Unknown","1. Outstanding Sound Quality: This wireless speaker delivers crystal-clear, immersive sound. Enjoy...",Brand New,4,03/05/2025 22:49,1
FALSE,FALSE,Miscellaneous,Mini Stage Lighting Laser Effect,56,https://pictures-kenya.jijistatic.com/40321570_MzAwLTMwMS1iZjE4NWQxNmE1.webp,03/05/2025 22:49,1699,7,"Nairobi, Unknown",Unique mini laser that projects red and green “web type” patterns -Laser patterns can be projected...,Used,2,03/05/2025 22:49,0
FALSE,FALSE,Miscellaneous,RGB Club Laser Light Multi-Effect Dj Party Projector,1183,https://pictures-kenya.jijistatic.com/75088463_MzAwLTMwMC1lNWQwODczNzQz.webp,03/05/2025 22:49,35500,1,"Nairobi, Unknown","Key Features:
Vibrant RGB Lasers: Combines red, green, and blue beams to produce stunning patterns...",Used,1,03/05/2025 22:49,0
FALSE,TRUE,Miscellaneous,Disco Effects Mirror Ball,1000,https://pictures-kenya.jijistatic.com/67755472_MzAwLTIyNS00NzQ2ZGY1NDgw.webp,03/05/2025 22:49,30000,22,"Nairobi, Unknown","Mirror ball rotating motor.
Creates the disco effect in the dance floor. 
Visit us at Imenti House,...",Used,4,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,RGB Color Changing Floor Lamp,0,https://pictures-kenya.jijistatic.com/53598909_MzAwLTMwMC1kYjAwZTZkZmQxLTI.webp,03/05/2025 22:49,5000,7,"Nairobi, Unknown","Music Sync & Lighting Timing: Smart led corner lamp built-in high-sensitivity microphone, which can...",Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,Anker Soundcore Rave Party 2 (Partycast) 120W,0,https://pictures-kenya.jijistatic.com/52234125_MzAwLTMzNS1iNWJhYTRiNTJl.webp,03/05/2025 22:49,33999,10,"Nairobi, Unknown",120W of Dance Power: Get everyone on the dance floor with 120W of power that will fill even big...,Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,Laser Stage Light,1000,https://pictures-kenya.jijistatic.com/65391587_MzAwLTQwMC02YTNmODcxODVl.webp,03/05/2025 22:49,30000,8,"Nairobi, Unknown","Introducing the Laser Stage Light, the ultimate tool for creating an electrifying visual experience...",Brand New,1,03/05/2025 22:49,0
FALSE,FALSE,Miscellaneous,Infinity LED Dance Floor Hire,0,https://pictures-kenya.jijistatic.com/68083653_MzAwLTMwMC0zY2NjMDI5Y2M0.webp,03/05/2025 22:49,2599,17,"Nairobi, Unknown","3D dance stage for weddings, clubs ,concerts , auto shows 
Hire per day",Used,1,03/05/2025 22:49,1
FALSE,FALSE,Miscellaneous,3D LED Dance Floor,83,https://pictures-kenya.jijistatic.com/68010596_MzAwLTQwMC1iYzM5NDNiMjRj.webp,03/05/2025 22:49,2500,2,"Nairobi, Unknown","LED dance floor for weddings, corporate events, product launch, auto shows, club .
The price is for...",Used,1,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,HDF Laminate Floor Is Available in 8.3mm,73,https://pictures-kenya.jijistatic.com/62583403_MzAwLTMwMC04NmZiZDU5ZDUwLTE.webp,03/05/2025 22:49,2200,21,"Nairobi, Unknown","Laminate flooring adds durability and beauty to any room. Tough and hardwearing, they are perfect...",Used,3,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,Laser Stage Light,0,https://pictures-kenya.jijistatic.com/65393649_MzAwLTMwMC00ZjJmYzdkNTU0.webp,03/05/2025 22:49,30000,7,"Nairobi, Unknown","Introducing the Laser Stage Light, the ultimate tool for creating an electrifying visual experience...",Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Office Desk : 1400MM Executive Secretarial Office,683,https://pictures-kenya.jijistatic.com/73123732_MzAwLTMwMC03NWVmNTNiNWZi.webp,03/05/2025 22:49,20500,9,"Nairobi, Unknown",A 1400mm executive secretarial office desk is a spacious and functional piece of office furniture...,Brand New,5,03/05/2025 22:49,0
FALSE,FALSE,Furniture,Tables: Office Tables With Side Drawers,0,https://pictures-kenya.jijistatic.com/75180258_MzAwLTMwMC05MmYwZTk0MTk3.webp,03/05/2025 22:49,55000,14,"Nairobi, Unknown",Side drawer tables are functional and versatile furniture pieces that enhance both aesthetics and...,Brand New,5,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Wooden Corner Shelves,483,https://pictures-kenya.jijistatic.com/60649982_MzAwLTQ1MC05YTc5NmEwM2RiLTE.webp,03/05/2025 22:49,14500,22,"Nairobi, Unknown","Elevate your decor with our artisanal wooden corner shelves, carefully designed to complement a...",Brand New,2,03/05/2025 22:49,0
TRUE,FALSE,Furniture,"Modern Wood Vertical Filing Cabinet With Lock, 3 Drawers",0,https://pictures-kenya.jijistatic.com/70474985_MzAwLTMwMC1lNTc2YmIwZmY2.webp,03/05/2025 22:49,12500,6,"Nairobi, Unknown",The Modern Wood Vertical Filing Cabinet with Lock and 3 Drawers is an essential piece of office...,Brand New,2,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Office Cabinet With Two Doors,816,https://pictures-kenya.jijistatic.com/68720472_MzAwLTMwMC02YWMwODMwYjRh.webp,03/05/2025 22:49,24500,4,"Nairobi, Unknown",Organize your office essentials with style and efficiency using our Two-Door Office Cabinet. Ideal...,Brand New,2,03/05/2025 22:49,0
TRUE,TRUE,Furniture,2-Door Wooden Credenza Cabinet,0,https://pictures-kenya.jijistatic.com/65180248_MzAwLTMwMC1mM2I0OTIzNzBk.webp,03/05/2025 22:49,13500,11,"Nairobi, Unknown","Constructed with sturdy wood and finished in a classic design, our credenza cabinet adds a touch of...",Brand New,4,03/05/2025 22:49,1
FALSE,FALSE,Furniture,Office Table; Round Luxurious Office Coffee Table,0,https://pictures-kenya.jijistatic.com/75345315_MzAwLTMwMC02M2U2OGNjODgw.webp,03/05/2025 22:49,16500,17,"Nairobi, Unknown","The Round Luxurious Office Coffee Table is an elegant addition to executive lounges, reception...",Brand New,2,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Office Desk : Modern Executive Office Desk,1833,https://pictures-kenya.jijistatic.com/72264656_MzAwLTMwMC0yYTBjZTEzODQy.webp,03/05/2025 22:49,55000,15,"Nairobi, Unknown","The Modern Executive Office Desk is the perfect blend of style, functionality, and sophistication...",Brand New,3,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Modern 2-Seater Semi-Recliner Sofas,900,https://pictures-kenya.jijistatic.com/67722593_MzAwLTIyNS05Y2E5YmQwMjcw.webp,03/05/2025 22:49,27000,1,"Nairobi, Unknown","Dealers in all Brand New Home decor:beds, coffee tables,tv stands, sofas...",Brand New,2,03/05/2025 22:49,0
FALSE,TRUE,Furniture,Beautiful Patio Outdoor Table and Chair Set,0,https://pictures-kenya.jijistatic.com/73951250_MzAwLTIxNi1mYzZlNDRkNmIx.webp,03/05/2025 22:49,48000,23,"Nairobi, Unknown","5 piece set- includes a round tempered glasstable and four sleek rattan Chairs
Premium material...",Brand New,4,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Office Chairs:Casual Midnight Black Calfskin Study Chair,816,https://pictures-kenya.jijistatic.com/73430913_MzAwLTMwMC1hMmZlNWNkNDUy.webp,03/05/2025 22:49,24500,12,"Nairobi, Unknown",The Casual Midnight Black Calfskin Study Chair combines style and comfort for any workspace. Its...,Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Dining Chairs; Eames Replica Padded Modern Home Seats,226,https://pictures-kenya.jijistatic.com/71003837_MzAwLTMzMC0xNTZlMmZlNDJm.webp,03/05/2025 22:49,6800,8,"Nairobi, Unknown","Whether you’re hosting an intimate dinner or a larger gathering, the Eames Replica Dining Chairs...",Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Modern Affordable Chester Beds on OFFER!!,393,https://pictures-kenya.jijistatic.com/68610095_MzAwLTE2OS0yODc2OTRkMzc4.webp,03/05/2025 22:49,11800,2,"Nairobi, Unknown","Best Quality and design Home decor Brand New 
Payment after delivery 
Call070*********
Welcome",Brand New,2,03/05/2025 22:49,0
TRUE,FALSE,Furniture,Dining Chair : Eames Home Dining Chair,0,https://pictures-kenya.jijistatic.com/74276721_MzAwLTMwMC1jOGI5NzdjNzY5.webp,03/05/2025 22:49,3500,13,"Nairobi, Unknown","Add timeless elegance to your dining area with the Eames Home Dining Chair, a classic design that...",Brand New,2,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Modern Chester Beds Available,393,https://pictures-kenya.jijistatic.com/67718195_MzAwLTMwMC1jYjU0ZWQwY2Mx.webp,03/05/2025 22:49,11800,12,"Nairobi, Unknown","Dealers in all Brand New Home decor:beds, coffee tables,tv stands, sofas...",Brand New,3,03/05/2025 22:49,0
TRUE,TRUE,Furniture,1.2M Cherry Office Desk,350,https://pictures-kenya.jijistatic.com/64864841_MzAwLTE3OS05M2JiZWYxNWU5.webp,03/05/2025 22:49,10500,22,"Nairobi, Unknown","Introducing our 1.2M Cherry Office Desk, a sleek and functional addition to any workspace. Crafted...",Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Modern Chester Beds Available,393,https://pictures-kenya.jijistatic.com/68384579_MzAwLTMwMC1jZDMyNDY0ZjE3.webp,03/05/2025 22:49,11800,17,"Nairobi, Unknown","Best Quality and design Home decor Brand New 
Payment after delivery 
Call070*********
Welcome",Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Sofas: Office Leather Sofa for 5,0,https://pictures-kenya.jijistatic.com/75275993_MzAwLTMwMC00MTZmMGNjNmNi.webp,03/05/2025 22:49,78000,7,"Nairobi, Unknown",The Office Leather Sofa for 5 is a stylish and comfortable seating solution for any professional...,Brand New,1,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Barstool; Fancy Adjustable Swivel Barstool,0,https://pictures-kenya.jijistatic.com/74852965_MzAwLTMwMC1kNDk3YTg4NTMx.webp,03/05/2025 22:49,10500,22,"Nairobi, Unknown","Add a modern flair to your space with the Fancy Adjustable Swivel Barstool, a perfect blend of sleek...",Brand New,4,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Black Marble Top Coffee Table,0,https://pictures-kenya.jijistatic.com/74647373_MzAwLTI2NS1lZWMyMjFhMWFj.webp,03/05/2025 22:49,10500,15,"Nairobi, Unknown","Elevate your space with this solid oak coffee table, featuring a sleek design and spacious surface...",Brand New,5,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Persistence Wood 8seater Dinning Set,1666,https://pictures-kenya.jijistatic.com/70317610_MzAwLTE1Ny1mMGVjMzNjMDUy.webp,03/05/2025 22:49,50000,13,"Nairobi, Unknown",Its a good quality dinning set,Brand New,1,03/05/2025 22:49,0
FALSE,TRUE,Furniture,Modern Gold Dining Set With Marble Top,1333,https://pictures-kenya.jijistatic.com/74565104_MzAwLTE2OS0xODFhZGMxMTAx.webp,03/05/2025 22:49,40000,2,"Nairobi, Unknown","Elevate your dining space with this stunning gold-accented dining set, featuring a sleek...",Brand New,2,03/05/2025 22:49,0
FALSE,TRUE,Furniture,Restaurant Dining Set or Hotel Set.,0,https://pictures-kenya.jijistatic.com/69659567_MzAwLTI5Mi01MDlhNzRkYmE2.webp,03/05/2025 22:49,17300,8,"Nairobi, Unknown","Restaurant set of chairs and table. 
A variety of colours are available.",Brand New,5,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Dining Table,0,https://pictures-kenya.jijistatic.com/52191888_MzAwLTIyNS1jN2UzOGM5ZmYxLTE.webp,03/05/2025 22:49,35000,19,"Nairobi, Unknown","Very high quality
Free delivery within Nairobi
Delivery available outside Nairobi
Pay after...",Brand New,2,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Dining Chair,250,https://pictures-kenya.jijistatic.com/52810533_MzAwLTQwMC1iYTkzMGMyNjky.webp,03/05/2025 22:49,7500,16,"Nairobi, Unknown","Easy to clean material. 
Round marble table @ Ksh. 16,000 
You can visit our showroom along Mombasa...",Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Exelent 8 Seater Hardwood Dinning Table,0,https://pictures-kenya.jijistatic.com/70122262_MzAwLTIyNS0zMjU2ZTBlZjU3LTE.webp,03/05/2025 22:49,64500,7,"Nairobi, Unknown",Classic hardwood dinning table,Brand New,3,03/05/2025 22:49,1
TRUE,TRUE,Furniture,4 Seater Outdoor Set With Spacious Seats,0,https://pictures-kenya.jijistatic.com/54464353_MzAwLTIyNS0yMzFmYzk3Nzgz.webp,03/05/2025 22:49,65000,7,"Nairobi, Unknown",We deliver countrywide,Brand New,4,03/05/2025 22:49,1
TRUE,TRUE,Furniture,4 Seater Marble Dining Table,0,https://pictures-kenya.jijistatic.com/73675699_MzAwLTE2OS02OTE2ZmRjZTMx.webp,03/05/2025 22:49,32500,15,"Nairobi, Unknown",Strong and durable products Quality is guaranteed payment is done on delivery,Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Rectangular Rattan Dining Table,0,https://pictures-kenya.jijistatic.com/68676480_MzAwLTQwMC1mYTU0NDRlMTNi.webp,03/05/2025 22:49,75000,15,"Nairobi, Unknown","Very high quality
Very elegant and modern
Free delivery within Nairobi
Delivery available outside...",Brand New,3,03/05/2025 22:49,1
TRUE,TRUE,Furniture,4 Seaters Dining Table.,0,https://pictures-kenya.jijistatic.com/30112350_MzAwLTIyNS1mOTIwOGE5ODE4.webp,03/05/2025 22:49,18500,6,"Nairobi, Unknown","Brand new imported Dining table set with 4 seaters.
Free delivery within Nairobi areas.
Payments...",Brand New,2,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Glass Dinner Table,650,https://pictures-kenya.jijistatic.com/54982330_MzAwLTIyNi02MWNiNTcyOTRhLTE.webp,03/05/2025 22:49,19500,3,"Nairobi, Unknown","Brand New imported,
multiple colors,
pay on delivery",Brand New,5,03/05/2025 22:49,0
FALSE,FALSE,Furniture,Outdoor Table and Chairs (Rattan),0,https://pictures-kenya.jijistatic.com/72392496_MzAwLTEzNS1mMDdjN2IzZDg2.webp,03/05/2025 22:49,30000,3,"Nairobi, Unknown","Discover premium furniture that brings style, comfort, and function to any room. Each piece in our...",Brand New,3,03/05/2025 22:49,1
TRUE,TRUE,Furniture,White Four Seater Dining Table,450,https://pictures-kenya.jijistatic.com/72341830_MzAwLTMwMC02MWYwZDE5MzVkLTE.webp,03/05/2025 22:49,13500,12,"Nairobi, Unknown","Located in tearoom,along taveta road ,building london beauty 5th floor shop b2, for more information...",Brand New,1,03/05/2025 22:49,0
FALSE,FALSE,Furniture,Lounge Dining Table With Black Glitter Top.,286,https://pictures-kenya.jijistatic.com/75148578_MzAwLTQwMC1iNTk3NTMzNGJl.webp,03/05/2025 22:49,8600,12,"Nairobi, Unknown",Brighten your restaurant on the lounge with our customised dining table.,Brand New,4,03/05/2025 22:49,0
FALSE,FALSE,Furniture,Dinning Table: Modern 6 Seater Restaurant Foldable Table,1066,https://pictures-kenya.jijistatic.com/71511850_MzAwLTI2MC00MjgzOTgzMTFj.webp,03/05/2025 22:49,32000,3,"Nairobi, Unknown","Made from high quality material 
Easy to clean 
Portable
Very durable",Brand New,2,03/05/2025 22:49,0
