premium,is_available,category,title,rent_price_per_day,image_url,created_at,price,user_id,description,condition,quantity,updated_at,for_sale
FALSE,TRUE,Lighting,3110 Tripod Stand,46,downloaded_images\47574796_MzAwLTMwMC04YWYzMmYzOTgwLTE.webp,2025-06-12T00:08:43.824652,1400,1,"Description 40'' inch lightweight aluminum camera/phone tripod the max load 1kg ,not for dslr. Has a...",Used,2,2025-06-12T00:08:43.824652,0
TRUE,FALSE,Lighting,Canon Eos 90D (Body Only),0,downloaded_images\62809381_MzAwLTMwOS1lZDk5ZWE3ZjFi.webp,2025-06-12T00:08:43.893671,125000,17,"Canon eos 90d dslr (body only )
product highlights :
32.5mp aps-c cmos sensor
digic 8 image...",Refurbished,3,2025-06-12T00:08:43.893671,1
FALSE,TRUE,Lighting,Canon Eos R6 Ii Body,6500,downloaded_images\59029599_MzAwLTE2OS02OWJhMDg0OTUz.webp,2025-06-12T00:08:43.952684,195000,3,"The Full-Frame All-Rounder
Matching strong photo performance with apt video capabilities, the Canon...",Brand New,4,2025-06-12T00:08:43.952684,0
TRUE,FALSE,Lighting,"Video HDMI to USB Type_c 1080P via DSLR, Camera",83,downloaded_images\72095809_MzAwLTI3Ni1iN2E0MDhmMTAyLTE.webp,2025-06-12T00:08:44.022430,2500,6,"Video hdmi 4k to usb type_c 1080p via dslr, camera★ the device is based on high speed usb type_c...",Brand New,5,2025-06-12T00:08:44.022430,0
TRUE,TRUE,Lighting,Nikon D3200 DSLR Camera With 18-55mm Lens Basic Kit (Black),0,downloaded_images\48949678_MzAwLTI2OC0yNzBmMTRkM2I4.webp,2025-06-12T00:08:44.104575,32000,17,"Nikon d3200
highlights
dx nikkor 18-55mm f/3.5-5.6g vr lens
16gb sdhc memory card",Refurbished,5,2025-06-12T00:08:44.104575,1
FALSE,FALSE,Lighting,Canon LP-E17 Dummy Battery to Sony NP-F970 Battery Plate,150,downloaded_images\71961804_MzAwLTQwMC1kNGY4YTQ5ODRk.webp,2025-06-12T00:08:44.189160,4500,4,Sony np-f970 battery board to lp-e6 dummy battery adapter plate for canon eos r r5 r6 5d2 5d3 5d4 6d...,Used,1,2025-06-12T00:08:44.189160,0
TRUE,TRUE,Lighting,Nikon D3500 DSLR Camera With 18-55mm Lens,1500,downloaded_images\67453958_MzAwLTIwNC1jMTllNzdjZGQ0.webp,2025-06-12T00:08:44.248159,45000,22,"Highlights
24.2mp dx-format cmos sensor
expeed 4 image processor
no optical low-pass filter
native...",Refurbished,2,2025-06-12T00:08:44.248159,0
TRUE,FALSE,Lighting,Sony A7 Ii (Clean As New ),0,downloaded_images\74525774_MzAwLTQwMC1lODdmYWU3ZmFk.webp,2025-06-12T00:08:44.693887,95000,20,"Sony A7 II (slightly used )

3k shutter counts 

Highlights

24.3MP Full-Frame Exmor CMOS...",Used,1,2025-06-12T00:08:44.693887,1
TRUE,FALSE,Lighting,Jmary Kp 2234 Alluminium Proffessional Tripod Stand,0,downloaded_images\19708181_MzAwLTMwMC1mYTBkY2U3ODcwLTE.webp,2025-06-12T00:08:45.204678,4500,2,"Complete tripod for digital cameras, dslr cameras, camcorders, spotting scopes, and many other...",Used,5,2025-06-12T00:08:45.204678,1
FALSE,TRUE,Lighting,Canon 2000D With 18-55mm,1266,downloaded_images\69960402_MzAwLTY1MC1lZjgwYjdiNzM5.webp,2025-06-12T00:08:45.277585,38000,8,"Canon eos 2000d dslr camera with 18-55mm lens
24.1mp aps-c cmos sensor
digic 4+ image...",Refurbished,2,2025-06-12T00:08:45.277585,0
FALSE,FALSE,Lighting,Kingjoy VT-1500 Camera Tripod Stand,183,downloaded_images\72419752_MzAwLTQwMC02N2U0OGZhOTk1.webp,2025-06-12T00:08:45.467078,5500,22,"Kingjoy vt-1500 heavy duty camera tripod with fluid pan drag head, travel tripod aluminum compatible...",Used,1,2025-06-12T00:08:45.467078,0
TRUE,TRUE,Lighting,Nikon D5200 Digital SLR Camera Kit With 18-55mm Lens,0,downloaded_images\75350979_MzAwLTMyNy0zNzAxY2U0MDgw.webp,2025-06-12T00:08:45.529085,45000,1,"Highlights
24.1mp dx cmos sensor
expeed 3 image processing engine
3.0"" 921k-dot vari-angle lcd...",Refurbished,5,2025-06-12T00:08:45.529085,1
TRUE,TRUE,Miscellaneous,Xiaomi Mi Band 7 Activity Fitness Smart Watch - New,183,downloaded_images\39382664_MzAwLTQ2OC0yN2FmMDJjZTQ2LTE.webp,2025-06-12T00:08:45.942525,5499,9,"Features:
•Xiaomi is One Step Ahead: #1 Wearable brand in the world. New Mi Band 7 is another big...",Brand New,3,2025-06-12T00:08:45.942525,0
TRUE,FALSE,Miscellaneous,Spovan Smartwatch,133,downloaded_images\39074585_MzAwLTI5OC1jZmFjMzQ3YzQ2.webp,2025-06-12T00:08:46.634592,4000,6,"*Bluetooth 4.0
*Reminder: Call/sms/Email/Events
*Time sync
*Remote camera
*Steps/exercise...",Men's,2,2025-06-12T00:08:46.634592,0
TRUE,TRUE,Miscellaneous,Xiaomi Mi Band 7,183,downloaded_images\47969739_MzAwLTUzMy1iYzVmZTkzNGY4.webp,2025-06-12T00:08:46.725618,5500,2,Xiaomi is One Step Ahead: #1 Wearable brand in the world. New Mi Band 7 is another big step...,Brand New,1,2025-06-12T00:08:46.725618,0
FALSE,TRUE,Miscellaneous,Induction Cooker,116,downloaded_images\72689488_MzAwLTMwMC1jZGE0OGFlZGM4.webp,2025-06-12T00:08:47.363773,3500,3,The RAF Single Induction Cooker is a high-performance kitchen appliance designed for efficient and...,Brand New,5,2025-06-12T00:08:47.363773,0
TRUE,FALSE,Miscellaneous,Yeelight LED Light Strip 1S,216,downloaded_images\73322616_MzAwLTUzMy05NmM0ZDkzZjRh.webp,2025-06-12T00:08:47.545586,6500,23,"Easily automate multiple Strip 1S throughout your home with smart group controls, timers, brightness...",Used,1,2025-06-12T00:08:47.545586,0
TRUE,TRUE,Miscellaneous,Stopwatches Timer Available With Neck Lanyard/ Stopwatch,0,downloaded_images\70208734_MzAwLTUzMy05MzFmZTgyMDhk.webp,2025-06-12T00:08:48.159523,350,3,"A stopwatch is a timekeeping device designed to measure the exact duration of an event, typically in...",Used,3,2025-06-12T00:08:48.159523,1
FALSE,TRUE,Miscellaneous,Stop Watch,20,downloaded_images\41518625_MzAwLTIyNS01YjIxMDg1OTI4.webp,2025-06-12T00:08:48.574237,600,2,Stop watch count timer thats easy to use & adjust according to the events.,Unisex,2,2025-06-12T00:08:48.574237,0
TRUE,TRUE,Miscellaneous,Mika 60 by 90 Cooker 4gas + 2 Electric,0,downloaded_images\69422355_MzAwLTQxOC03NDBmMGQ2ZGRm.webp,2025-06-12T00:08:48.650854,72999,22,"Mika Cooker
 
Model:MST90PU42SLGC4 
*Price: 70,000*
 *General Features_*
• Width 90cm x Depth 60cm
•...",Brand New,2,2025-06-12T00:08:48.650854,1
TRUE,TRUE,Miscellaneous,Mika Cooker 4g+2e,0,downloaded_images\64800296_MzAwLTI3MC0wZmRjMzUwMmJl.webp,2025-06-12T00:08:48.730655,79999,8,"Mika Cooker
 
Model:MST90PU42SLGC4 
 *General Features_*
• Width 90cm x Depth 60cm
• 4 Euro Pool Gas...",Brand New,4,2025-06-12T00:08:48.730655,1
TRUE,FALSE,Miscellaneous,Spovan Smart Watch,133,downloaded_images\39116333_MzAwLTIyMC1iOTllYjA4NGUy.webp,2025-06-12T00:08:48.927038,4000,22,"Bluetooth 4.0
*Reminder: Call/sms/Email/Events
*Time sync
*Remote camera
*Steps/exercise...",Men's,4,2025-06-12T00:08:48.927038,0
TRUE,FALSE,Miscellaneous,Amazon Echo Plus 2nd Gen,499,downloaded_images\29431317_MzAwLTQwMC0zZjQ0NjU5N2Fh.webp,2025-06-12T00:08:49.286358,14999,7,"Echo Plus (2nd Gen) - Premium sound with built-in smart home hub 
Make your life easier at home. Use...",Brand New,2,2025-06-12T00:08:49.286358,0
TRUE,FALSE,Miscellaneous,Xiaomi Mi Band4 Global Version Smart Watch - Black,116,downloaded_images\10408807_169381-1592502680_1_300x300.webp,2025-06-12T00:08:49.537788,3500,16,"6 workout modes: Treadmill, exercise, outdoor running, cycling, walking, pool swimming; Count steps,...",Brand New,4,2025-06-12T00:08:49.537788,0
TRUE,TRUE,Miscellaneous,"Crazy Fit Massage Platforms/ Crazy Fit Massage Platforms,",1933,downloaded_images\60405853_MzAwLTQwMC05OTUwMjk0YmVm.webp,2025-06-12T00:08:49.737912,58000,6,Brand new Crazy Fit massage platform machines Health & Fitness Upgraded Crazy Fitness Massager...,Used,5,2025-06-12T00:08:49.737912,0
TRUE,TRUE,Miscellaneous,Mika Cooker 4G + 2E / Mika 60 X 90,0,downloaded_images\66261237_MzAwLTQwMC05YjQwODhiZDZm.webp,2025-06-12T00:08:49.820779,78999,1,"Mika cooker 4G + 2E / Mika 60 x 90
Mika Cooker
 
Model:MST90PU42SLGC4 

 *General Features_*
• Width...",Brand New,5,2025-06-12T00:08:49.820779,1
TRUE,FALSE,Miscellaneous,Spovan Smartwatch,133,downloaded_images\39074576_MzAwLTMwMC1hYzJjYzk5ODk3.webp,2025-06-12T00:08:50.237287,4000,23,"*Bluetooth 4.0
*Reminder: Call/sms/Email/Events
*Time sync
*Remote camera
*Steps/exercise...",Men's,3,2025-06-12T00:08:50.237287,0
TRUE,TRUE,Miscellaneous,Crazyfit Vibratory Massage Platforms/ Massage Platforms+,2000,downloaded_images\60406792_MzAwLTMwMC1mMzg3MDBlYmE0.webp,2025-06-12T00:08:50.822583,60000,18,Brand new Crazy Fit massage platform machines Health & Fitness Upgraded Crazy Fitness Massager...,Used,5,2025-06-12T00:08:50.822583,0
FALSE,TRUE,Miscellaneous,Efficient Electric Induction Cooker,0,downloaded_images\72691260_MzAwLTMwMC00MzUxNGIyOWQ1.webp,2025-06-12T00:08:51.411975,3500,13,The RAF Single Induction Cooker is a high-performance kitchen appliance designed for efficient and...,Brand New,5,2025-06-12T00:08:51.411975,1
TRUE,FALSE,Miscellaneous,Crazy Fit Massage Platform; Crazy Fit Massage Platform_,1933,downloaded_images\60406819_MzAwLTM3NS1hZjI4NDZjMjJl.webp,2025-06-12T00:08:51.642763,57999,2,Brand new Crazy Fit massage platform machines Health & Fitness Upgraded Crazy Fitness Massager...,Used,5,2025-06-12T00:08:51.642763,0
TRUE,TRUE,Miscellaneous,Vibrating Massage Plates Crazy Fit/ Crazy Fit Massage*,1733,downloaded_images\60406797_MzAwLTMwMC1iYjIyYWMwMTdk.webp,2025-06-12T00:08:52.241779,51999,6,Brand new Crazy Fit massage platform machines Health & Fitness Upgraded Crazy Fitness Massager...,Used,5,2025-06-12T00:08:52.241779,0
TRUE,FALSE,Miscellaneous,Amazon Alexa Echo Dot Smart Speaker (Heather Grey),149,downloaded_images\10151931_b4353630-5056-41bd-8736-d4d69bda424a_1_300x400.webp,2025-06-12T00:08:52.332727,4499,17,"Key Features:

“Alexa, play top hits” - Use your voice to play a song, artist, or genre through...",Brand New,5,2025-06-12T00:08:52.332727,0
TRUE,FALSE,Miscellaneous,1200mm Home Office Desk,0,downloaded_images\55662615_MzAwLTIyNS0xNTg0MzA4YWU5.webp,2025-06-12T00:08:52.526428,9500,2,An expansive work surface and built-in storage make this computer desk. The spacious desktop offers...,Brand New,2,2025-06-12T00:08:52.526428,1
FALSE,FALSE,Miscellaneous,Office Desks: Executive Desk With Soft-Close Drawer and Lock,816,downloaded_images\75182383_MzAwLTMwMC0xYjNkZWNjZWQ5.webp,2025-06-12T00:08:52.705165,24500,8,It features a spacious work surface with a wire management grommet to keep cords organized. The desk...,Brand New,5,2025-06-12T00:08:52.705165,0
TRUE,FALSE,Miscellaneous,Caston Extension 4way,17,downloaded_images\61152242_MzAwLTI2Ni05ZGI2ZDU2YzczLTE.webp,2025-06-12T00:08:53.134107,520,14,This product has rated power of 2500W with 100V - 250V surge protector for worldwide use. The surge...,Used,5,2025-06-12T00:08:53.134107,0
TRUE,FALSE,Miscellaneous,Rk Trust Heavy Duty Extension 5 Way,18,downloaded_images\70814987_MzAwLTM3NS1kNDg5NDdhYTNk.webp,2025-06-12T00:08:53.763461,550,21,">Extends the functionality of electrical outlets and gives extra reach to electrical cords
>Ideal...",Brand New,2,2025-06-12T00:08:53.763461,0
TRUE,FALSE,Miscellaneous,Vackson 3.0kva Petrol Gasoline Generator,0,downloaded_images\10148015_img-20200702-111209-7_300x150.webp,2025-06-12T00:08:54.009255,28999,13,Portable generators provide electricity by running a gas-powered engine that turns an on-board...,Brand New,3,2025-06-12T00:08:54.009255,1
TRUE,TRUE,Miscellaneous,Airstar 4way Extension,40,downloaded_images\61152138_MzAwLTU0MS02M2NhOWU4NmU0LTE.webp,2025-06-12T00:08:54.482869,1200,15,"Extends the functionality of electrical outlets and gives extra reach to electrical cords
Ideal for...",Brand New,4,2025-06-12T00:08:54.482869,0
TRUE,TRUE,Miscellaneous,Borl 6 Way Power Extension Strip,0,downloaded_images\53940204_MzAwLTUzMy1iOTM2NjA4YTJlLTE.webp,2025-06-12T00:08:55.113378,1800,23,"Borl 6 Way Power Extension stripBorl 6 Way Power Extension strip
Products Specifications
Maximum...",Brand New,1,2025-06-12T00:08:55.113378,1
TRUE,FALSE,Miscellaneous,Itel 4 Way Extensions With USB Charging Ports 3M 2500W,40,downloaded_images\73202505_MzAwLTQzMy05OGFkNjkyM2Ez.webp,2025-06-12T00:08:55.580732,1200,18,This extension is perfect for you if you need to connect multiple appliances when there is just one...,Brand New,5,2025-06-12T00:08:55.580732,0
TRUE,TRUE,Miscellaneous,1.2meters Mahogany Executive Desk,0,downloaded_images\59880572_MzAwLTIzNi0wZmQ0NzU1ODBi.webp,2025-06-12T00:08:55.828513,20500,5,This 1.2Meters Mahogany Executive Desk offers a sophisticated and stylish office space. It features...,Brand New,5,2025-06-12T00:08:55.828513,1
TRUE,TRUE,Miscellaneous,Caston 4 Way Extension,0,downloaded_images\61581160_MzAwLTMwNS0xZTE5MzU0ODUw.webp,2025-06-12T00:08:55.896882,520,13,This product has rated power of 2500W with 100V - 250V surge protector for worldwide use. The surge...,Used,4,2025-06-12T00:08:55.896882,1
TRUE,FALSE,Miscellaneous,.Universal Car USB and AUX Extension,0,downloaded_images\33543796_MzAwLTMwMC1kMTFiNjk5NzNjLTE.webp,2025-06-12T00:08:56.380417,1500,3,"Upgrade your car audio with the Keple wire harness cable, designed to make the most of your car's...",Brand New,2,2025-06-12T00:08:56.380417,1
FALSE,TRUE,Miscellaneous,4way TRONIC Power Extension,48,downloaded_images\46444204_MzAwLTQwMC00ODUwMzk0MzU2LTU.webp,2025-06-12T00:08:56.574472,1449,10,Extension cords can overheat and cause fires when used improperly. Overheating is usually caused by...,Brand New,4,2025-06-12T00:08:56.574472,0
TRUE,TRUE,Miscellaneous,Extension Reel 50 Metre 2.5mm 3 Core,620,downloaded_images\31009087_MzAwLTM3MS1lMjEzYjE1MGFkLTE.webp,2025-06-12T00:08:57.105676,18600,9,This is a 50-meter long extension reel with a 2.5 mm 3 core cable capable of carrying a load of 7600...,Brand New,5,2025-06-12T00:08:57.105676,0
TRUE,FALSE,Miscellaneous,14awg Iec C13 to C14 Power Extension Cord Male to Female M/F,0,downloaded_images\74373014_MzAwLTIyNS0wY2Q1NjY4ZTMy.webp,2025-06-12T00:08:57.298236,1800,22,"Features and Benefits
• Flexible and durable cable with PVC insulation and sheath
• Terminated with...",Brand New,4,2025-06-12T00:08:57.298236,1
TRUE,TRUE,Miscellaneous,Ukulele Guitar,116,downloaded_images\54158132_MzAwLTMwMC1iYzg3ODE4Y2Ux.webp,2025-06-12T00:08:57.397382,3500,4,"Tronic Extension Reel 50 Meter With 2.5mm 3 Core Cable
The cable is an insulated, flexible electric...",Brand New,5,2025-06-12T00:08:57.397382,0
TRUE,FALSE,Miscellaneous,Extension Cords Cable 22m,0,downloaded_images\58405450_MzAwLTMwMC05ZjNmNjkzNDY5LTE.webp,2025-06-12T00:08:57.912238,4800,4,Extension cords cable 22m,Brand New,5,2025-06-12T00:08:57.912238,1
TRUE,TRUE,Miscellaneous,1.4 Meters Mahogany Office Desk,816,downloaded_images\59745135_MzAwLTIyNS0zNDQzODcxNzQ3.webp,2025-06-12T00:08:58.378949,24500,3,"New Executive Office Table 1.4 Meter With Extension
This stunning desk offers a spacious top surface...",Brand New,5,2025-06-12T00:08:58.378949,0
TRUE,FALSE,Miscellaneous,Rk Trust 5way Rk Extension Cable,15,downloaded_images\70814970_MzAwLTE1Ny01OTk1M2I1YWFi.webp,2025-06-12T00:08:58.950268,470,20,"Extends the functionality of electrical outlets and gives extra reach to electrical cords
Ideal for...",Brand New,3,2025-06-12T00:08:58.950268,0
TRUE,TRUE,Miscellaneous,Rk 4-Way Extension Cable - White,0,downloaded_images\70814942_MzAwLTE2Ni0wZTRmNGE3OGUy.webp,2025-06-12T00:08:59.130276,400,22,"Extends the functionality of electrical outlets and gives extra reach to electrical cords
Ideal for...",Brand New,4,2025-06-12T00:08:59.130276,1
TRUE,TRUE,Miscellaneous,Itel ISU-6421WU 4 Way Extensions With USB Charging Ports 3M,0,downloaded_images\67666619_MzAwLTQ2Ny1hYjVmODVkMWI2.webp,2025-06-12T00:08:59.325252,1200,13,This extension is perfect for you if you need to connect multiple appliances when there is just one...,Brand New,2,2025-06-12T00:08:59.325252,1
TRUE,FALSE,Miscellaneous,10way Power Extension With Usb Slots With 1 Type C + 5 Usba,0,downloaded_images\75366747_MzAwLTQwMC1lYmQ4NDIxOWQz.webp,2025-06-12T00:08:59.408590,4500,14,【Extension Lead with PD Ports +QC3.0 Fast Charge】The extension cords with UK standard plug (type...,Brand New,2,2025-06-12T00:08:59.408590,1
TRUE,FALSE,Miscellaneous,Rk Trust Heavy Duty 4-way Extension Cable,26,downloaded_images\14120102_1-7_1_300x300.webp,2025-06-12T00:08:59.756148,800,1,This extension is perfect for you if you need to connect more than one appliances when there is just...,Brand New,2,2025-06-12T00:08:59.756148,0
TRUE,FALSE,Miscellaneous,Itel 4 Way Power Extension With 3 Usb.,40,downloaded_images\71682637_MzAwLTQwMC0zZDljMzIxMTgx.webp,2025-06-12T00:08:59.930060,1200,16,"Extends the functionality of electrical outlets and gives extra reach to electrical cords
Ideal for...",Used,2,2025-06-12T00:08:59.930060,0
TRUE,FALSE,Miscellaneous,Tamashii 700w Japan Petrol Generator Set,270,downloaded_images\10147589_img-20200702-111254-3_300x150.webp,2025-06-12T00:09:00.476138,8100,13,"In an emergency, a portable generator for house use is easy to operate. All you have to do is add...",Brand New,5,2025-06-12T00:09:00.476138,0
TRUE,TRUE,Miscellaneous,Laptop Desk and Folding Table on the Bed With Fans,0,downloaded_images\50525487_MzAwLTMwMC02MmZkYjE3N2E2.webp,2025-06-12T00:09:00.933840,3500,1,"Portable Laptop Desk and Folding Table on the bed with Fans and with a Drawer
✓Material : Wooden 
...",Brand New,5,2025-06-12T00:09:00.933840,1
FALSE,TRUE,Miscellaneous,Fan Type Floating,333,downloaded_images\71824764_MzAwLTMwMC0xY2Q5MTY2YTJk.webp,2025-06-12T00:09:01.100608,10000,14,We sell floating shelves,Brand New,2,2025-06-12T00:09:01.100608,0
TRUE,TRUE,Miscellaneous,Foldable Bamboo Laptoptable With Double Fans and a Drawer,115,downloaded_images\59504450_MzAwLTMwMC0wNmE0MTM3NzE4.webp,2025-06-12T00:09:01.292718,3450,8,"Foldable Bamboo laptopTable with double Fans and a drawer
 Material : Bamboo 
Size:55×35cm
Colour :...",Brand New,2,2025-06-12T00:09:01.292718,0
FALSE,TRUE,Miscellaneous,Office Chair: Medium Back Office Seat,516,downloaded_images\72929542_MzAwLTMwMC1jMGUxMTlmZTQw.webp,2025-06-12T00:09:01.879684,15500,5,The C-shaped back is designed to fit the curve of the lumbar area to break down the pressure on the...,Brand New,4,2025-06-12T00:09:01.879684,0
FALSE,FALSE,Miscellaneous,Office Tables: Led Adjustable Laptop Table,1066,downloaded_images\75307470_MzAwLTMwMC1kYWZlMjMyNTk1.webp,2025-06-12T00:09:01.943855,32000,12,The LED Adjustable Laptop Table is a versatile and functional workspace solution designed for modern...,Brand New,1,2025-06-12T00:09:01.943855,0
FALSE,TRUE,Miscellaneous,Foldable Laptop Desk With Large Cooling Fan Mouse Pad,93,downloaded_images\74615020_MzAwLTMwMC0zZGE4NDc5M2Rk.webp,2025-06-12T00:09:02.141858,2800,16,"The adjustable laptop stand is designed for versatility and comfort, featuring a foldable aluminum...",Brand New,4,2025-06-12T00:09:02.141858,0
TRUE,TRUE,Miscellaneous,Adjustable Laptop Desk,173,downloaded_images\63756196_MzAwLTMwMC0wOGFmZTYxMjkx.webp,2025-06-12T00:09:02.226139,5200,15,"New *Adjustable laptop desk*
Colour : as displayed
Stable and durable
Adjustable height
with storage...",Brand New,1,2025-06-12T00:09:02.226139,0
FALSE,FALSE,Miscellaneous,Pure Mahogany Tv Stand,0,downloaded_images\18118210_20210314-100542_1_300x225.webp,2025-06-12T00:09:02.814489,40000,1,Would you like to refresh the look of your living room without too much effort? simply replace your...,Brand New,5,2025-06-12T00:09:02.814489,1
TRUE,TRUE,Miscellaneous,Perfect Gift Combo,0,downloaded_images\62192783_MzAwLTQwMC0yZGEzYWQwZGJi.webp,2025-06-12T00:09:03.539573,3000,15,"E perfect gift combo *
 ladies set
bath towel
mug/ceramic cup
chargeable portable...",Brand New,3,2025-06-12T00:09:03.539573,1
TRUE,TRUE,Miscellaneous,Sleep Biggest Fan! 4.5 by 6 by 6. MD Mattresses. We Deliver,0,downloaded_images\57984682_MzAwLTIyNi02NGY2MzkxMjE1.webp,2025-06-12T00:09:04.108205,5997,6,"Sleep biggest fan! 4.5 by 6 by 6. MD Mattresses. We Deliver 
Pay after Delivery",Brand New,4,2025-06-12T00:09:04.108205,1
TRUE,FALSE,Miscellaneous,Marble Coffee Table,0,downloaded_images\59624634_MzAwLTQwMC1hYjU3NTBlM2Uy.webp,2025-06-12T00:09:04.622342,28500,22,Introducing the stunning pure marble coffee table – the perfect addition to any modern living room!...,Brand New,1,2025-06-12T00:09:04.622342,1
TRUE,FALSE,Miscellaneous,Kid's Furniture: Home Children Set With Mickey Print -Blue,833,downloaded_images\75195868_MzAwLTI5NC01OGIwM2E5YmVl.webp,2025-06-12T00:09:04.930391,25000,22,The Home Children Set with Mickey Print in Blue is a charming and fun addition to any child’s room....,Brand New,2,2025-06-12T00:09:04.930391,0
